code_mun,code_mun_short,sum_fpp_2010,sum_fpp_2022,mean_fpp_2010,mean_perc_forest_2010,mean_perc_forest_2011,mean_fpp_2022,mean_perc_forest_2022,mean_perc_forest_2023,mean_respRenda_2010,mean_respRenda_2022,mean_fpp_abs_change,mean_fpp_perc_change,mean_forest_abs_change,mean_forest_perc_change,ifdm_saude_2013,ifdm_saude_2022,perc_agrifam_cadunico_2012,perc_cisternas_2010,perc_pessoas_cadunico_2012,perc_pib_agro_2010,perc_popRur_2010,perc_popUrb_2010,perc_public_light_2010,perc_saneamento_2010,perc_popUrb_2022,perc_popRur_2022,perc_saneamento_2022,perc_public_light_2022,perc_pib_agro_2021,perc_agrifam_cadunico_2022,perc_pessoas_cadunico_2022,perc_cisternas_2022,taxa_u5mort_2010,taxa_u5mort_2022,bovino_hectare_2010,caprino_hectare_2010,irrigacao_hectare_2010,irrigacao_hectare_2022,bovino_hectare_2022,caprino_hectare_2022,cat_change
2614105,261410,9695,7027,605.9375,83.37566150866526,83.15606209075314,439.1875,82.46428437756282,82.49248591074677,681.5407888163593,731.2477925020503,-166.75,-27.519339865910265,-0.9113771311024408,-1.093097331536879,0.4821999995645726,0.3984,0.04921260934739281,14.86220541739194,74.14094216128545,6.570000118005075,45.07650852691527,54.92349147308472,98.3699999477138,59.14999952712554,57.21488815548221,42.78511184451779,62.26,98.99,4.97,3.453392688520168,79.70908201931304,30.39255362201538,18.10865213692107,34.48275862068965,0.1070368253452761,0.5946490105143059,4.463901679387649e-7,3.942173693166986e-7,0.1010110461458896,0.5920722033708246,PP
2614303,261430,2254,1813,1127,87.42180249853405,87.3160016806609,906.5,78.8690283852525,78.86936712756105,475.0586671873668,569.8471024224557,-220.5,-19.565217391304348,-8.552774113281544,-9.783342219951324,0.4037136481669982,0.6185,0.1463295763384928,45.25732901779167,97.88241768678722,9.770549820597047,38.66249400846719,61.33750599153282,89.59875635200197,12.55325891626832,63.71664609248884,36.28335390751116,36.33,98.22,13.32,9.472049689440993,104.8713322571456,59.88612836438924,39.89384402141397,16.12903225806452,0.2993358573199748,0.1528619219768187,8.632896555200184e-7,6.415524962510112e-7,0.350078720768258,0.1188349411046224,PP
2614402,261440,1754,1246,1754,93.606717335855,93.0790053726907,1246,93.5191155572299,92.9634216559881,504.0653267264321,581.1557569384827,-508,-28.96237172177879,-0.08760177862509977,-0.09358492757607353,0.51839998634339,0.4723,2.316602064471773,33.8803067344049,87.23885829202226,7.600000063881414,68.12325783004523,31.87674216995476,79.76000176303518,36.88999888350605,36.85527328714396,63.14472671285605,34.8,99.36,12.5,77.66360194699837,86.95150115473442,28.44780962682531,28.84615157539338,26.66666666666667,0.3056236824866781,0.128500874948261,1.121869096042236e-6,6.65575642463307e-7,0.3059015797668258,0.1736498522745378,PP
2614600,261460,2786,3111,1393,78.17292225251575,76.59432385095175,1555.5,74.1474943825009,73.7072197370567,580.8926699046704,645.1855465110141,162.5,11.665470208183775,-4.025427870014852,-5.1493890135152345,0.4641212598477687,0.5788,0.06072254186884515,26.39464707651412,92.28748350990372,3.420278632867833,25.2508127417489,74.74918725825111,92.73471471788692,72.06002200387535,75.65670453723135,24.34329546276865,74.34,97.84,6.74,6.460481099656358,80.97546855778276,35.07445589919816,28.30333242665391,13.55013550135501,0.333861858085827,0.1111889220467094,2.042918670024132e-6,1.423303266495449e-6,0.4634090258025477,0.2460491801011722,PG
2614709,261470,484,700,484,73.7712702580005,77.109011816322493,700,76.5891948510233,76.702369389463,492.9564425129121,535.5674725559375,216,44.62809917355372,2.817924593022795,3.819813029066273,0.4690999998743532,0.4347,4.89825937086667E-11,36.53618023466142,84.16502941082568,12.74999997729046,44.32220028728038,55.6777997127196,78.31000007196474,54.46000003836968,59.52435573908389,40.47564426091611,58.15,91.7,12.43,138.5115372115697,80.18658713772273,58.07604809879753,25.64102562446616,38.16793893129771,0.397378311914777,0.06293606470051218,1.191809826033278e-6,1.038060392011323e-6,0.3629315104036901,0.07350936488176475,GG
2614808,261480,2838,1998,405.4285714285714,83.90151669712773,84.36408440287728,285.4285714285714,85.99339176610461,86.0130576364655,500.3479124471249,546.1724986367457,-120,-29.59830866807611,2.0918750689768757,2.4932506006157675,0.3943966933669922,0.4842,2.557123726726819,17.46169999786094,55.4200491822882,7.770178691264976,58.34694695032768,41.65305304967232,94.68994896733908,22.15007691969189,47.90654831686484,52.09345168313515,56.89,93,5.05,89.31199411331862,73.21219226260258,38.61295069904342,45.45410495181081,28.46975088967971,0.05866749705036331,0.1851467849661654,7.162067670928757e-7,1.63010842129211e-6,0.03999979487883033,0.2209512479021104,GP
2615201,261520,4486,2168,1121.5,82.43127250800501,82.71124323293547,542,77.14493908514483,77.06981599130225,549.2291454936499,636.6788943975534,-579.5,-51.67186803388319,-5.2863334228601815,-6.4130193093244054,0.3394443937685003,0.6185,4.738291812655524,27.5389461846589,89.70463294396548,9.022696005246322,46.1900249901656,53.80997500983441,98.18925880950447,47.28933329192251,68.06458847275174,31.93541152724826,65.50999999999999,98.77,5.08,86.98039215686273,84.64902444494281,44.70588235294118,25.52977910101506,8.403361344537815,0.1594058303817022,0.2744908696462184,4.989275205865641e-6,6.046415413065234e-7,0.1442305565932247,0.6950064341739283,PP
2615607,261560,3733,2367,1866.5,83.5401745560313,83.68138791304321,1183.5,78.93533060360366,78.50280638397265,683.3026906410796,630.4525403084343,-683,-36.59255290650951,-4.604843952427643,-5.512131111647515,0.3488900605709436,0.4286,0.1700389519783819,48.20430266665876,80.5432644827047,2.821553812628164,20.33478447352957,79.66521552647043,93.14735084058488,42.46762740140392,79.5892762810354,20.41072371896461,47.96,95.82,2.14,92.29525862068965,87.52311146328579,28.23275862068966,34.88107647977148,30.13182674199623,0.1972612258558433,0.04109954912676744,2.478485328362015e-6,2.115241004504385e-6,0.1458273174750244,0.07779648999907728,PP
2615706,261570,6831,5706,3415.5,93.28422413636926,93.96600674967556,2853,93.36187015834216,92.43623133482384,750.5666875284026,807.2149039323274,-562.5,-16.469038208168644,0.07764602197289605,0.08323596266329855,0.2262000078810263,0.6118,22.57383934524935,25.31645538830726,76.11622055727243,9.220000132037212,47.06117672149996,52.93882327850005,91.45000004873485,21.77000007524003,58.4702433703729,41.52975662962711,34.11,96.97,6.05,61.40402843601895,72.08398663848932,52.81398104265402,18.86792468403139,5.235602094240838,0.2514673750964203,0.04526413492572169,5.891029588845531e-6,1.211399294081944e-6,0.1902602130117433,0.08298423247934877,GP
2615805,261580,419,498,419,89.9376264742316,89.9722773956316,498,89.0486594414846,89.0035395003423,475.9303397837606,518.6684307088614,79,18.85441527446301,-0.8889670327470043,-0.9884261655511953,0.3967996817420292,0.5614,0.02686967874016383,13.04353933754878,76.41764588897665,18.57004708142364,65.0603335055019,34.93966649449809,92.02003020788347,32.73000086086294,39.26806613412595,60.73193386587404,35.74,95.82,9.69,3.230739820302046,71.71094185398476,21.46817052188874,31.2499526598633,11.01928374655648,0.4443195336880335,0.07573676580029803,7.068750099162965e-7,8.154254137669567e-7,0.3407780148524558,0.1300377691505379,PG
